,,Name,Status,Date,Link,Coords
Neufchâteau,1,Église Saint-Nicolas,Classé,1908,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Nicolas_de_Neufch%C3%A2teau,"(48.35444, 5.698)"
Nevers,0,Avant-Porte du Croux,Classé,1916,https://fr.wikipedia.org/wiki/Avant-Porte_du_Croux,"(46.9866, 3.15343)"
Nevers,1,Cathédrale Saint-Cyr-et-Sainte-Julitte,Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Cyr-et-Sainte-Julitte_de_Nevers,"(46.9872, 3.1572)"
Nevers,2,Chapelle des Oratoriens,Classé,1913,https://fr.wikipedia.org/wiki/Chapelle_des_Oratoriens_de_Nevers,"(46.987722, 3.160881)"
Nevers,3,Chapelle Sainte-Marie,Classé,1862,https://fr.wikipedia.org/wiki/Chapelle_Sainte-Marie_de_Nevers,"(46.989094, 3.158355)"
Nevers,4,Chapelle Saint-Sylvain,"Inscrit,Classé","2001,2002",https://fr.wikipedia.org/wiki/Chapelle_Saint-Sylvain_de_Nevers,"(46.996295, 3.169776)"
Nevers,5,Église Notre-Dame,Classé,1923,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_de_Nevers,"(46.9859, 3.1552)"
Nevers,6,Église Saint-Étienne,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-%C3%89tienne_de_Nevers,"(46.9918, 3.1642)"
Nevers,7,Église Saint-Pierre,Classé,1975,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_de_Nevers,"(46.9919, 3.1616)"
Nevers,8,Église Saint-Sauveur,"Classé,Inscrit","1941,1946",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Sauveur_de_Nevers,"(46.985319, 3.157478)"
Nevers,9,Immeuble,Classé,1932,https://fr.wikipedia.org/wiki/Maisons_anciennes_%C3%A0_Nevers#Un_immeuble_du_XIVe.C2.A0si.C3.A8cle_et_son_.C3.A9chauguette,"(46.986113, 3.15799)"
Nevers,10,Maison,Classé,1970,https://fr.wikipedia.org/wiki/Maisons_anciennes_%C3%A0_Nevers#Une_maison_du_XVe.C2.A0si.C3.A8cle,"(46.9865, 3.1591)"
Nevers,11,Maison Bussière,"Classé,Inscrit","1916,2010",https://fr.wikipedia.org/wiki/Maison_Bussi%C3%A8re,"(46.991059, 3.163065)"
Nevers,12,Palais ducal,Classé,1840,https://fr.wikipedia.org/wiki/Palais_ducal_de_Nevers,"(46.9883, 3.1582)"
Nevers,13,Palais de justice,"Classé,Inscrit","1913,1927",https://fr.wikipedia.org/wiki/Palais_de_justice_de_Nevers,"(46.9866, 3.1576)"
Nevers,14,Porte du Croux,Classé,1862,https://fr.wikipedia.org/wiki/Porte_du_Croux,"(46.9868, 3.1538)"
Nevers,15,Porte de Paris,Classé,1930,https://fr.wikipedia.org/wiki/Porte_de_Paris_(Nevers),"(46.9924, 3.1608)"
Nevers,16,"Remparts de Nevers,Bastion Ravellin de la,porte du Croux",Classé,1945,https://fr.wikipedia.org/wiki/Promenade_des_Remparts_(Nevers)#Remparts_de_Nevers,"(46.9867, 3.1539)"
Nevers,17,Tour Goguin,Classé,1945,https://fr.wikipedia.org/wiki/Tour_Goguin,"(46.9844, 3.1556)"
Nevers,18,Tour Saint-Éloi,Classé,1945,https://fr.wikipedia.org/wiki/Tour_Saint-%C3%89loi,"(46.987652, 3.162442)"
Nice,0,Abbaye de Roseland,Classé,"‍,3,septembre,1996",https://fr.wikipedia.org/wiki/Abbaye_de_Roseland,"(43.689794, 7.229538)"
Nice,1,Abbaye Saint-Pons,"Classé,Inscrit","1913,1949",https://fr.wikipedia.org/wiki/Abbaye_Saint-Pons_de_Nice,"(43.725047, 7.283158)"
Nice,2,Arènes de Cimiez,Classé,"‍,13,mai,1965",https://fr.wikipedia.org/wiki/Ar%C3%A8nes_de_Cimiez,"(43.719992, 7.275319)"
Nice,3,"Cathédrale orthodoxe russe Saint-Nicolas,et,chapelle du tsarévitch Nicolas Alexandrovitch",Classé,"‍,11,août,1987",https://fr.wikipedia.org/wiki/Cath%C3%A9drale_orthodoxe_russe_Saint-Nicolas_(Nice),"(43.70377, 7.253959)"
Nice,4,Cathédrale Sainte-Réparate,Classé,"‍,9,août,1906",https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Sainte-R%C3%A9parate_de_Nice,"(43.6972, 7.2758)"
Nice,5,Chapelle de la Miséricorde,Classé,"‍,30,mai,1921",https://fr.wikipedia.org/wiki/Chapelle_de_la_Mis%C3%A9ricorde_de_Nice,"(43.695783, 7.275358)"
Nice,6,Chapelle Sainte-Croix,Classé,"‍,22,septembre,1987",https://fr.wikipedia.org/wiki/Chapelle_Sainte-Croix_de_Nice,"(43.697778, 7.277886)"
Nice,7,Chapelle du Saint-Sépulcre,Classé,"‍,19,mai,2000",https://fr.wikipedia.org/wiki/Chapelle_du_Saint-S%C3%A9pulcre_de_Nice,"(43.700508, 7.279899)"
Nice,8,Châteaux de Valrose,Classé,"‍,22,juillet,1991",https://fr.wikipedia.org/wiki/Parc_et_Ch%C3%A2teau_de_Valrose,"(43.71583, 7.26583)"
Nice,9,Colonne du pape,Classé,"‍,26,décembre,1906",https://fr.wikipedia.org/wiki/Colonne_du_pape,"(43.696294, 7.262658)"
Nice,10,Croix de Marbre,Classé,"‍,13,août,1906",https://fr.wikipedia.org/wiki/Croix_de_Marbre,"(43.696125, 7.262731)"
Nice,11,Croix séraphique de Cimiez,Classé,"‍,26,septembre,1903",https://fr.wikipedia.org/wiki/Croix_s%C3%A9raphique_de_Cimiez,"(43.720432, 7.278662)"
Nice,12,Église Notre-Dame-Auxiliatrice,Classé,"‍,22,mars,2017",https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-Auxiliatrice_de_Nice,"(43.709236, 7.281113)"
Nice,13,Église Sainte-Jeanne-d'Arc,Classé,"‍,12,juin,1992",https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Jeanne-d%27Arc_de_Nice,"(43.713333, 7.2625)"
Nice,14,Église Sainte-Rita de Nice,Classé,"‍,3,février,1942",https://fr.wikipedia.org/wiki/%C3%89glise_de_l%27Annonciation_de_Nice,"(43.696186, 7.276382)"
Nice,15,Église Saint-Jacques-le-Majeur,Classé,"‍,25,octobre,1971",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jacques-le-Majeur_de_Nice,"(43.696764, 7.277322)"
Nice,16,Église Saint-Martin-Saint-Augustin,Classé,"‍,4,février,1946",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Martin-Saint-Augustin_de_Nice,"(43.699617, 7.279506)"
Nice,17,Église Saint-Roch,Classé,"‍,16,novembre,1984",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Roch_de_Nice,"(43.712554, 7.291794)"
Nice,18,Fontaine des Tritons,Classé,"‍,25,août,1920",https://fr.wikipedia.org/wiki/Fontaine_des_Tritons_(Nice),"(43.69565, 7.268594)"
Nice,19,Fort du mont Alban,"Classé,Classé,Classé","1909,1913,1923",https://fr.wikipedia.org/wiki/Fort_du_mont_Alban,"(43.701297, 7.300175)"
Nice,20,Fortifications de la porte Pairolière,"Inscrit,Classé","‍,11,septembre,2009,‍,13,mars,2012",https://fr.wikipedia.org/wiki/Fortifications_de_la_porte_Pairoli%C3%A8re,"(43.700485, 7.278842)"
Nice,21,Grotte du Lazaret,Classé,"‍,21,mars,1963",https://fr.wikipedia.org/wiki/Grotte_du_Lazaret,"(43.69073, 7.294788)"
Nice,22,Hôtel Negresco,Classé,"‍,13,juin,2003",https://fr.wikipedia.org/wiki/H%C3%B4tel_Negresco,"(43.694678, 7.258025)"
Nice,23,Lycée Masséna,Classé,"‍,22,mars,2017",https://fr.wikipedia.org/wiki/Lyc%C3%A9e_Mass%C3%A9na,"(43.699478, 7.275392)"
Nice,24,Monastère de Cimiez,"Classé,Classé","1993,1994",https://fr.wikipedia.org/wiki/Monast%C3%A8re_de_Cimiez,"(43.719906, 7.279078)"
Nice,25,Monument aux morts de la guerre de 1914-1918,Classé,2011,https://fr.wikipedia.org/wiki/Monument_aux_morts_de_Rauba-Cape%C3%B9,"(43.693728, 7.281028)"
Nice,26,"Observatoire du Mont Gros,(également sur,La Trinité,)","Inscrit,Classé","1992,1994",https://fr.wikipedia.org/wiki/Observatoire_de_Nice,"(43.727441, 7.299069)"
Nice,27,Opéra,Classé,"‍,31,mars,1992",https://fr.wikipedia.org/wiki/Op%C3%A9ra_de_Nice,"(43.695439, 7.272552)"
Nice,28,Palais des ducs de Savoie,"Inscrit,Classé","1994,1996",https://fr.wikipedia.org/wiki/Palais_des_ducs_de_Savoie,"(43.696383, 7.275092)"
Nice,29,Palais Lascaris,Classé,"‍,15,février,1946",https://fr.wikipedia.org/wiki/Palais_Lascaris,"(43.697672, 7.277247)"
Nice,30,Palais de la Méditerranée,Classé,"‍,18,août,1989",https://fr.wikipedia.org/wiki/Palais_de_la_M%C3%A9diterran%C3%A9e,"(43.695239, 7.263131)"
Nice,31,"Thermes romains de Cimiez,Villa Garin de Cacconata","Inscrit,Classé,Classé","1943,1947,1958",https://fr.wikipedia.org/wiki/Thermes_romains_de_Cimiez,"(43.719078, 7.276725)"
Nice,32,Villa Beau Site,Classé,"‍,27,juillet,1987",https://fr.wikipedia.org/wiki/Villa_Beau_Site,"(43.689631, 7.295777)"
Nice,33,Villa de Châteauneuf,Classé,"‍,24,octobre,1994",https://fr.wikipedia.org/wiki/Villa_de_Ch%C3%A2teauneuf,"(43.7310651, 7.2626039)"
Nîmes,0,Arènes,Classé,1840,https://fr.wikipedia.org/wiki/Ar%C3%A8nes_de_N%C3%AEmes,"(43.834983, 4.359738)"
Nîmes,1,Castellum divisorium,Classé,1875,https://fr.wikipedia.org/wiki/Castellum_divisorium_de_N%C3%AEmes,"(43.842365, 4.355983)"
Nîmes,2,Cathédrale Notre-Dame-et-Saint-Castor,Classé,1906,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame-et-Saint-Castor_de_N%C3%AEmes,"(43.838297, 4.360304)"
Nîmes,3,"Hôtel Rivet,actuelle,école supérieure des beaux-arts","Inscrit,Classé","1988,2005",https://fr.wikipedia.org/wiki/%C3%89cole_sup%C3%A9rieure_des_beaux-arts_de_N%C3%AEmes,"(43.837762, 4.361629)"
Nîmes,4,Église Saint-Paul,Classé,1909,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Paul_de_N%C3%AEmes,"(43.836626, 4.356145)"
Nîmes,5,"Hôtel Novi de Caveirac,appelé aussi,Hôtel Chouleur",Classé,2004,https://fr.wikipedia.org/wiki/H%C3%B4tel_Novi_de_Caveirac,"(43.836961, 4.357994)"
Nîmes,6,Hôtel Séguier,Classé,2005,https://fr.wikipedia.org/wiki/H%C3%B4tel_S%C3%A9guier,"(43.838459, 4.365258)"
Nîmes,7,Jardins de la Fontaine,"Inscrit,Classé","1989,1840",https://fr.wikipedia.org/wiki/Jardins_de_la_Fontaine,"(43.840017, 4.349476)"
Nîmes,8,Maison Carrée,Classé,1840,https://fr.wikipedia.org/wiki/Maison_Carr%C3%A9e,"(43.83822, 4.356101)"
Nîmes,9,Maison de l'avocat des pauvres,Classé,2003,https://fr.wikipedia.org/wiki/Maison_de_l%27avocat_des_pauvres,"(43.836545, 4.358348)"
Nîmes,10,Menhir de Courbessac,Classé,1936,https://fr.wikipedia.org/wiki/Menhir_de_Courbessac,"(43.858923, 4.414482)"
Nîmes,11,"Ancien collège des Jésuites,actuel,musée archéologique","Inscrit,Classé","1999,1973",https://fr.wikipedia.org/wiki/Mus%C3%A9e_arch%C3%A9ologique_de_N%C3%AEmes,"(43.837344, 4.362213)"
Nîmes,12,"Ancien palais épiscopal,actuel,musée du Vieux Nîmes",Classé,1986,https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_Vieux_N%C3%AEmes,"(43.837905, 4.360368)"
Nîmes,13,Porte d'Auguste,Classé,1840,https://fr.wikipedia.org/wiki/Porte_d%27Auguste,"(43.839401, 4.3633)"
Nîmes,14,Porte de France,Classé,1840,https://fr.wikipedia.org/wiki/Porte_de_France_(N%C3%AEmes),"(43.832673, 4.357764)"
Nîmes,15,Tour Magne,Classé,1840,https://fr.wikipedia.org/wiki/Tour_Magne,"(43.8431, 4.34944)"
Obernai,0,"Église Saints-Pierre-et-Paul,autel du Saint-Sépulcre",Classé,1900,https://fr.wikipedia.org/wiki/%C3%89glise_Saints-Pierre-et-Paul_d%27Obernai,"(48.463288, 7.481799)"
Obernai,1,"Halle aux blés,anciennes boucheries",Classé,1900,https://fr.wikipedia.org/wiki/Halle_aux_bl%C3%A9s_d%27Obernai,"(48.46221, 7.482862)"
Obernai,2,"Hôtel de ville,hôtel de ville",Classé,1900,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_d%27Obernai,"(48.462245, 7.481644)"
Obernai,3,"Immeuble,- façades, toitures,- oriel","Inscrit,Classé","1929,1958",https://fr.wikipedia.org/wiki/Immeuble_au_20_place_du_March%C3%A9_%C3%A0_Obernai,"(48.461867, 7.481322)"
Obernai,4,"Kappelturm,beffroi, chapelle",Classé,1980,https://fr.wikipedia.org/wiki/Kappelturm,"(48.462034, 7.481622)"
Obernai,5,"Maison,façades, toitures",Classé,1921,https://fr.wikipedia.org/wiki/Maison_au_8_rue_des_P%C3%A8lerins_%C3%A0_Obernai,"(48.461618, 7.480236)"
Obernai,6,"Maison natale de Sainte-Odile,façades, toitures",Classé,1981,https://fr.wikipedia.org/wiki/Maison_natale_de_Sainte-Odile,"(48.462475, 7.478884)"
Obernai,7,"Puits à six seaux,puits",Classé,1900,https://fr.wikipedia.org/wiki/Puits_%C3%A0_six_seaux_(Obernai),"(48.462534, 7.481754)"
Obernai,8,"Remparts,remparts",Classé,1898,https://fr.wikipedia.org/wiki/Remparts_d%27Obernai,"(48.463065, 7.482199)"
Orléans,0,Campo Santo,"Classé,Inscrit","1913,1928",https://fr.wikipedia.org/wiki/Campo_Santo_d%27Orl%C3%A9ans,"(47.9033, 1.9107)"
Orléans,1,Cathédrale Sainte-Croix,Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Sainte-Croix_d%27Orl%C3%A9ans,"(47.9018, 1.9103)"
Orléans,2,Hôpital Porte-Madeleine,"Inscrit,Classé","1994,1997",https://fr.wikipedia.org/wiki/H%C3%B4pital_Porte-Madeleine,"(47.9014, 1.8949)"
Orléans,3,Collégiale Saint-Aignan,Classé,1910,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Aignan_d%27Orl%C3%A9ans,"(47.8992, 1.9154)"
Orléans,4,Église Notre-Dame-de-Recouvrance,Classé,1918,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-de-Recouvrance_d%27Orl%C3%A9ans,"(47.8988, 1.9006)"
Orléans,5,Église Saint-Euverte,Classé,1933,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Euverte_d%27Orl%C3%A9ans,"(47.9028, 1.9178)"
Orléans,6,Église Saint-Paul,"Classé,Classé","1908,1960",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Paul_d%27Orl%C3%A9ans,"(47.9003, 1.902)"
Orléans,7,Église Saint-Pierre du Martroi,Classé,1942,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_du_Martroi,"(47.9023, 1.9057)"
Orléans,8,Hôtel des Créneaux,Classé,1840,https://fr.wikipedia.org/wiki/H%C3%B4tel_des_Cr%C3%A9neaux,"(47.900964, 1.905578)"
Orléans,9,Hôtel Groslot,Classé,1862,https://fr.wikipedia.org/wiki/H%C3%B4tel_Groslot_d%27Orl%C3%A9ans,"(47.9026, 1.9087)"
Orléans,10,Hôtel de la Motte-Sanguin,Classé,1928,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_la_Motte-Sanguin,"(47.899709, 1.918713)"
Orléans,11,Palais épiscopal,"Classé,Inscrit,Classé","1912,1928,1942",https://fr.wikipedia.org/wiki/Palais_%C3%A9piscopal_d%27Orl%C3%A9ans,"(47.902462, 1.91205)"
Paris,0,"Ancien appartement de,Coco Chanel",Classé,"2013,[,1,]",https://fr.wikipedia.org/wiki/Coco_Chanel,"(48.8682, 2.3266)"
Paris,1,Bourse de commerce,Classé,1862,https://fr.wikipedia.org/wiki/Bourse_de_commerce_de_Paris,"(48.862833, 2.342778)"
Paris,2,Colonne Médicis,Classé,1862,https://fr.wikipedia.org/wiki/Colonne_M%C3%A9dicis,"(48.862528, 2.343)"
Paris,3,Colonne Vendôme,Classé,1992,https://fr.wikipedia.org/wiki/Colonne_Vend%C3%B4me,"(48.867472, 2.329389)"
Paris,4,Église Notre-Dame-de-l'Assomption,Classé,1907,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-de-l%27Assomption_(Paris),"(48.867444, 2.325472)"
Paris,5,Église Saint-Eustache,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Eustache_(Paris),"(48.863389, 2.345139)"
Paris,6,Église Saint-Germain-l'Auxerrois,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Germain-l%27Auxerrois_(Paris),"(48.8595, 2.341333)"
Paris,7,Église Saint-Leu-Saint-Gilles,Classé,1915,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Leu-Saint-Gilles_(Paris),"(48.862889, 2.350056)"
Paris,8,Église Saint-Roch,Classé,1914,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Roch_(Paris),"(48.865278, 2.3325)"
Paris,9,Enceinte de Philippe Auguste,Classé,1889,https://fr.wikipedia.org/wiki/Enceinte_de_Philippe_Auguste,"(48.86375, 2.344028)"
Paris,10,Enceinte de Philippe Auguste,Classé,1889,https://fr.wikipedia.org/wiki/Enceinte_de_Philippe_Auguste,"(48.864139, 2.344722)"
Paris,11,Enceinte de Philippe Auguste,Classé,1889,https://fr.wikipedia.org/wiki/Enceinte_de_Philippe_Auguste,"(48.862556, 2.3415)"
Paris,12,Enceinte de Philippe Auguste,Classé,1889,https://fr.wikipedia.org/wiki/Enceinte_de_Philippe_Auguste,"(48.861972, 2.340472)"
Paris,13,Fontaine des Innocents,Classé,1862,https://fr.wikipedia.org/wiki/Fontaine_des_Innocents,"(48.860667, 2.348)"
Paris,14,Hôtel Bataille de Francès,Classé,1930,https://fr.wikipedia.org/wiki/H%C3%B4tel_Bataille_de_Franc%C3%A8s,"(48.866889, 2.328611)"
Paris,15,Hôtel Baudard de Saint-James,"Inscrit,Classé","1927,1930",https://fr.wikipedia.org/wiki/H%C3%B4tel_Baudard_de_Saint-James,"(48.866917, 2.330083)"
Paris,16,Hôtel Bauyn de Péreuse,Classé,1948,https://fr.wikipedia.org/wiki/H%C3%B4tel_Bauyn_de_P%C3%A9reuse,"(48.865389, 2.341528)"
Paris,17,Hôtel Bergeret de Grancourt,Classé,1962,https://fr.wikipedia.org/wiki/H%C3%B4tel_Bergeret_de_Grancourt,"(48.865639, 2.340583)"
Paris,18,Hôtel Bergeret de Talmont,Classé,1962,https://fr.wikipedia.org/wiki/H%C3%B4tel_Bergeret_de_Talmont,"(48.865778, 2.340556)"
Paris,19,Hôtel de Boullongne,Classé,1931,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Boullongne,"(48.868194, 2.329722)"
Paris,20,Hôtel de Bourvallais,"Classé,Inscrit","1982,1991",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Bourvallais,"(48.868056, 2.327778)"
Paris,21,Hôtel Charlemagne,Classé,1967,https://fr.wikipedia.org/wiki/H%C3%B4tel_Charlemagne,"(48.8655, 2.34075)"
Paris,22,Hôtel de La Fare,Classé,1930,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_La_Fare,"(48.867111, 2.330278)"
Paris,23,Hôtel Heuzé de Vologer,Classé,1933,https://fr.wikipedia.org/wiki/H%C3%B4tel_Heuz%C3%A9_de_Vologer,"(48.866778, 2.329056)"
Paris,24,Hôtel de Montplanque,Classé,1962,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Montplanque,"(48.865417, 2.340778)"
Paris,25,Hôtel de Parabère,"Inscrit,Classé","1927,1930",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Parab%C3%A8re,"(48.8675, 2.330667)"
Paris,26,Palais de justice,Classé,1862,https://fr.wikipedia.org/wiki/Palais_de_justice_de_Paris,"(48.855833, 2.344778)"
Paris,27,Palais du Louvre,"Classé,Classé,Classé","1888,1889,1914",https://fr.wikipedia.org/wiki/Palais_du_Louvre,"(48.860778, 2.33675)"
Paris,28,Palais-Royal,Classé,1994,https://fr.wikipedia.org/wiki/Palais-Royal,"(48.863611, 2.337056)"
Paris,29,Place Dauphine,Classé,1889,https://fr.wikipedia.org/wiki/Place_Dauphine,"(48.8565, 2.342528)"
Paris,30,Place des Victoires,Classé,1962,https://fr.wikipedia.org/wiki/Place_des_Victoires,"(48.865556, 2.341111)"
Paris,31,Pont des Arts,Classé,1939,https://fr.wikipedia.org/wiki/Pont_des_Arts,"(48.858417, 2.337556)"
Paris,32,Pont Neuf,"Classé,Classé,Classé","1888,1889,1914",https://fr.wikipedia.org/wiki/Pont_Neuf,"(48.857361, 2.341556)"
Paris,33,Pont Royal,"Classé,Classé,Classé","1888,1889,1914",https://fr.wikipedia.org/wiki/Pont_Royal_(Paris),"(48.860139, 2.329917)"
Paris,34,"Restaurant,Grand Véfour","Classé,Inscrit","1927,1983",https://fr.wikipedia.org/wiki/Grand_V%C3%A9four,"(48.866167, 2.337944)"
Paris,35,Sainte-Chapelle,Classé,1862,https://fr.wikipedia.org/wiki/Sainte-Chapelle,"(48.855389, 2.345)"
Paris,36,Statue équestre d'Henri IV,Classé,1992,https://fr.wikipedia.org/wiki/Statue_%C3%A9questre_d%27Henri_IV,"(48.857139, 2.340917)"
Paris,37,Statue équestre de Louis XIV,Classé,1992,https://fr.wikipedia.org/wiki/Statue_%C3%A9questre_de_Louis_XIV_(place_des_Victoires),"(48.865722, 2.341139)"
Paris,38,Temple de l'Oratoire du Louvre,Classé,1907,https://fr.wikipedia.org/wiki/Temple_protestant_de_l%27Oratoire_du_Louvre,"(48.861667, 2.339972)"
Paris,39,Théâtre Les Déchargeurs,Classé,1927,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Les_D%C3%A9chargeurs,"(48.85975, 2.345861)"
Paris,40,Basilique Notre-Dame-des-Victoires,Classé,1972,https://fr.wikipedia.org/wiki/Basilique_Notre-Dame-des-Victoires_de_Paris,"(48.866408, 2.3408056)"
Paris,41,Bibliothèque nationale de France,Classé,1983,https://fr.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_France,"(48.867833, 2.338167)"
Paris,42,Église Notre-Dame-de-Bonne-Nouvelle,Classé,1983,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-de-Bonne-Nouvelle_de_Paris,"(48.869667, 2.349972)"
Paris,43,Enceinte de Philippe Auguste,Classé,1889,https://fr.wikipedia.org/wiki/Enceinte_de_Philippe_Auguste,"(48.8640864, 2.3485326)"
Paris,44,Enceinte de Philippe Auguste,Classé,1889,https://fr.wikipedia.org/wiki/Enceinte_de_Philippe_Auguste,"(48.8641002, 2.3485994)"
Paris,45,Hôtel Colbert de Torcy,Classé,1984,https://fr.wikipedia.org/wiki/H%C3%B4tel_Colbert_de_Torcy,"(48.866417, 2.338444)"
Paris,46,Hôtel Cornette,Classé,1962,https://fr.wikipedia.org/wiki/H%C3%B4tel_Cornette,"(48.865964, 2.341311)"
Paris,47,"Hôtel des ducs de Bourgogne,(,tour de Jean-sans-Peur,)",Classé,1884,https://fr.wikipedia.org/wiki/H%C3%B4tel_des_ducs_de_Bourgogne,"(48.864139, 2.348142)"
Paris,48,Hôtel de La Feuillade,Classé,1948,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_La_Feuillade,"(48.866008, 2.340345)"
Paris,49,Hôtel Gigault de La Salle,Classé,1962,https://fr.wikipedia.org/wiki/H%C3%B4tel_Gigault_de_La_Salle,"(48.865986, 2.341225)"
Paris,50,Hôtel de Metz de Rosnay,Classé,1962,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Metz_de_Rosnay,"(48.865936, 2.340539)"
Paris,51,Hôtel de Prévenchères,Classé,1962,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Pr%C3%A9vench%C3%A8res,"(48.865925, 2.340922)"
Paris,52,"Restaurant,Le Rocher de Cancale",Classé,1997,https://fr.wikipedia.org/wiki/Le_Rocher_de_Cancale,"(48.865622, 2.347039)"
Paris,53,Théâtre national de l'Opéra-Comique,Classé,1977,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_national_de_l%27Op%C3%A9ra-Comique,"(48.870833, 2.33775)"
Paris,54,Théâtre des Variétés,Classé,1974,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_des_Vari%C3%A9t%C3%A9s,"(48.871417, 2.342111)"
Paris,55,"Archives nationales,et,Service interministériel des Archives de France","Classé,Classé,Classé,Classé,Inscrit,Classé","1862,1900,1923,1924,1992,1993",https://fr.wikipedia.org/wiki/Archives_nationales_(France),"(48.859954, 2.358295)"
Paris,56,Église Saint-Denys-du-Saint-Sacrement,Classé,2014,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Denys-du-Saint-Sacrement,"(48.86, 2.3652)"
Paris,57,Église Sainte-Élisabeth-de-Hongrie,Classé,1937,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-%C3%89lisabeth-de-Hongrie,"(48.866017, 2.360805)"
Paris,58,Église Saint-Nicolas-des-Champs,Classé,1887,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Nicolas-des-Champs,"(48.865556, 2.353611)"
Paris,59,Enceinte de Philippe Auguste,Classé,1889,https://fr.wikipedia.org/wiki/Enceinte_de_Philippe_Auguste,"(48.860976, 2.355562)"
Paris,60,Hôtel d'Almeyras,Classé,1978,https://fr.wikipedia.org/wiki/H%C3%B4tel_d%27Almeyras,"(48.858092, 2.359987)"
Paris,61,Hôtel de Bassompierre,"Classé,Inscrit,Classé","1920,1953,1955",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Bassompierre,"(48.856318, 2.365348)"
Paris,62,Hôtel du Cardinal de Richelieu,"Classé,Classé","1920,1958",https://fr.wikipedia.org/wiki/H%C3%B4tel_du_Cardinal_de_Richelieu,"(48.856388, 2.364943)"
Paris,63,Hôtel Carnavalet,"Classé,Inscrit","1846,1984",https://fr.wikipedia.org/wiki/Mus%C3%A9e_Carnavalet,"(48.8575, 2.362222)"
Paris,64,Hôtel de Donon,Classé,1984,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Donon,"(48.858403, 2.362339)"
